sample,step,layer,module,mean,max,p99,p999,p9999,top001_mean,massive_score_1,massive_score_2
sample_00159,63,1,ff_out_INPUT,0.005995808634907007,6.7421875,0.06060791015625,0.2200927734375,0.7255859375,0.42636623978614807,9.292059091318054,1124.4815613247063
sample_00159,63,8,ff_out_INPUT,0.042460691183805466,9.921875,0.25,0.70556640625,1.9423828125,1.2192604541778564,5.1080944935611425,233.67195367428855
sample_00159,63,16,ff_out_INPUT,0.11167725920677185,18.453125,0.61328125,1.705078125,3.783203125,2.5980777740478516,4.877645831195897,165.23617680724098
sample_00159,63,23,ff_out_INPUT,0.18758569657802582,49.90625,1.2197265625,3.173828125,6.94921875,4.79272985458374,7.181562665326138,266.04505700567125
sample_00159,63,27,ff_out_INPUT,0.22341907024383545,120.0625,1.7578125,6.5859375,17.71875,11.469846725463867,6.776014105523237,537.3869584861151
sample_00159,63,31,ff_out_INPUT,0.6501435041427612,460.75,8.5234375,28.09375,49.3125,38.165977478027344,9.343472748422109,708.6896815505669
sample_00160,0,1,ff_out_INPUT,0.0065678260289132595,6.34765625,0.0645751953125,0.22021484375,0.69580078125,0.43021053075790405,9.122806886431519,966.4760542218208
sample_00160,0,8,ff_out_INPUT,0.04745246469974518,16.609375,0.2880859375,0.8291015625,2.36328125,1.462275505065918,7.028099143814986,350.0212603261594
sample_00160,0,16,ff_out_INPUT,0.11503375321626663,20.34375,0.642578125,1.7529296875,3.625,2.557664394378662,5.612068950035672,176.85025188433758
sample_00160,0,23,ff_out_INPUT,0.18496406078338623,33.25,1.177734375,3.11328125,7.078125,4.759587287902832,4.697571737292614,179.76464217712584
sample_00160,0,27,ff_out_INPUT,0.2269527167081833,138.25,1.783203125,6.90625,20.09375,12.674971580505371,6.880248830168461,609.157695548476
sample_00160,0,31,ff_out_INPUT,0.7091289162635803,487.0,9.5859375,31.828125,57.15625,42.766536712646484,8.52050300561697,686.7580519751411
sample_00160,4,1,ff_out_INPUT,0.0065870219841599464,6.3671875,0.064697265625,0.2208251953125,0.703125,0.4316364824771881,9.055555426765434,966.6246520908637
sample_00160,4,8,ff_out_INPUT,0.0476885549724102,16.609375,0.288818359375,0.83251953125,2.365234375,1.4674561023712158,7.0222955937620535,348.2884211258864
sample_00160,4,16,ff_out_INPUT,0.11582832038402557,19.75,0.64599609375,1.755859375,3.66015625,2.575486421585083,5.395944488992937,170.51096164918746
sample_00160,4,23,ff_out_INPUT,0.18472103774547577,32.875,1.1806640625,3.111328125,6.9296875,4.723036289215088,4.74408116564552,177.9710563643941
sample_00160,4,27,ff_out_INPUT,0.22706453502178192,141.75,1.7783203125,6.84375,19.734375,12.554920196533203,7.182897858592989,624.2718341888301
sample_00160,4,31,ff_out_INPUT,0.7079053521156311,471.5,9.4921875,31.9375,58.5,43.20928192138672,8.059829058451312,666.0494823642598
sample_00160,16,1,ff_out_INPUT,0.006649601738899946,6.38671875,0.06494140625,0.221923828125,0.70556640625,0.43338724970817566,9.051902985894136,960.4649114530953
sample_00160,16,8,ff_out_INPUT,0.048407766968011856,16.828125,0.292236328125,0.845703125,2.38671875,1.484432339668274,7.050736468003461,347.63267503732146
sample_00160,16,16,ff_out_INPUT,0.11555992811918259,19.9375,0.64111328125,1.73828125,3.65234375,2.5527071952819824,5.458823514465681,172.52951433253182
sample_00160,16,23,ff_out_INPUT,0.18545770645141602,34.9375,1.1904296875,3.140625,6.9765625,4.740300178527832,5.007838738622583,188.38525928443914
sample_00160,16,27,ff_out_INPUT,0.22964084148406982,138.375,1.7919921875,6.73046875,19.421875,12.3815336227417,7.12469830687063,602.5713591712539
sample_00160,16,31,ff_out_INPUT,0.6978349089622498,473.0,9.2265625,31.296875,57.0,42.20934295654297,8.298245612579255,677.8107359594419
sample_00160,32,1,ff_out_INPUT,0.006807795725762844,6.4296875,0.0657958984375,0.2236328125,0.71240234375,0.43470653891563416,9.02535970881469,944.4581351180561
sample_00160,32,8,ff_out_INPUT,0.04917032644152641,16.296875,0.29443359375,0.8544921875,2.41015625,1.5035502910614014,6.76175037713115,331.4371261091597
sample_00160,32,16,ff_out_INPUT,0.1164085790514946,20.203125,0.6494140625,1.7578125,3.708984375,2.5978803634643555,5.447077394476548,173.55355961803582
sample_00160,32,23,ff_out_INPUT,0.1853194683790207,34.96875,1.19140625,3.119140625,7.01953125,4.74858283996582,4.981636053003346,188.69441197368857
sample_00160,32,27,ff_out_INPUT,0.23284821212291718,124.5625,1.822265625,6.69921875,18.578125,11.954343795776367,6.704793940882197,534.9514755334712
sample_00160,32,31,ff_out_INPUT,0.6581869125366211,466.25,8.53125,28.53125,51.625,38.537662506103516,9.031476995829253,708.3853902825882
sample_00160,63,1,ff_out_INPUT,0.007005386520177126,6.7578125,0.06658935546875,0.220947265625,0.7158203125,0.43289750814437866,9.440654711224687,964.6581004424193
sample_00160,63,8,ff_out_INPUT,0.04944876953959465,15.8671875,0.29345703125,0.84423828125,2.390625,1.4885891675949097,6.637254874197104,320.88127649934853
sample_00160,63,16,ff_out_INPUT,0.11104724556207657,20.890625,0.61572265625,1.6474609375,3.482421875,2.4312379360198975,5.998878277782246,188.12373970216603
sample_00160,63,23,ff_out_INPUT,0.18152548372745514,33.71875,1.1767578125,3.095703125,7.1328125,4.795994758605957,4.727272720645225,185.7521459251657
sample_00160,63,27,ff_out_INPUT,0.2308693677186966,128.875,1.8193359375,6.48046875,17.859375,11.509634017944336,7.216097983711021,558.2160842354247
sample_00160,63,31,ff_out_INPUT,0.6411243677139282,465.0,8.15625,26.203125,44.65625,34.60098648071289,10.412876134827068,725.2882844013217
sample_00161,0,1,ff_out_INPUT,0.006572959013283253,6.30859375,0.06451416015625,0.2203369140625,0.6884765625,0.42840173840522766,9.163120434283186,959.7784102208637
sample_00161,0,8,ff_out_INPUT,0.0479993000626564,16.796875,0.2890625,0.83935546875,2.3359375,1.462515950202942,7.190635420722364,349.93992576297495
sample_00161,0,16,ff_out_INPUT,0.1149907261133194,19.71875,0.63916015625,1.7412109375,3.61328125,2.563156843185425,5.457297282193858,171.4812050647963
sample_00161,0,23,ff_out_INPUT,0.18660783767700195,33.8125,1.1884765625,3.13671875,7.0234375,4.76628303527832,4.814238035414656,181.19548786890135
sample_00161,0,27,ff_out_INPUT,0.22571207582950592,131.375,1.7373046875,6.78515625,19.765625,12.488503456115723,6.646640312842806,582.0468120578867
sample_00161,0,31,ff_out_INPUT,0.7126269936561584,485.0,9.6171875,32.3125,59.375,43.48297882080078,8.168421051255844,680.580440415098
