sample,step,layer,name,cosine,relative_l2,max_abs_diff,mean_abs_diff
sample_00002,4,16,block_out,0.9070963859558105,0.42274463176727295,520.53466796875,0.5491766929626465
sample_00002,4,1,block_out,0.9986178278923035,0.06781776249408722,22.0361328125,0.0036151243839412928
sample_00002,4,23,block_out,0.7900611758232117,0.6247133016586304,692.33837890625,1.1265617609024048
sample_00002,4,27,block_out,0.8339958190917969,0.5564671754837036,780.74072265625,1.7402911186218262
sample_00002,4,31,block_out,0.8124220371246338,0.6247111558914185,688.1192016601562,3.329277276992798
sample_00002,4,8,block_out,0.9937689304351807,0.11870398372411728,95.68408203125,0.10364723950624466
sample_00002,63,16,block_out,0.883816659450531,0.47104910016059875,678.68701171875,0.5496158599853516
sample_00002,63,1,block_out,0.982795000076294,0.18943853676319122,28.3494873046875,0.02457045204937458
sample_00002,63,23,block_out,0.7797671556472778,0.6409517526626587,1001.390869140625,1.128720760345459
sample_00002,63,27,block_out,0.833620548248291,0.5618711113929749,1127.784423828125,1.6949944496154785
sample_00002,63,31,block_out,0.7990788221359253,0.6311737298965454,705.9818115234375,3.0519309043884277
sample_00002,63,8,block_out,0.9810003638267517,0.20242975652217865,161.2574462890625,0.1290564090013504
sample_00003,0,16,block_out,0.9218637943267822,0.3886573910713196,243.0640869140625,0.5428749918937683
sample_00003,0,1,block_out,1.000974416732788,0.0005049862083978951,0.0361328125,0.00016219366807490587
sample_00003,0,23,block_out,0.8138823509216309,0.5889196991920471,430.7376708984375,1.0797972679138184
sample_00003,0,27,block_out,0.8518967628479004,0.5289328098297119,511.923095703125,1.653268814086914
sample_00003,0,31,block_out,0.8536690473556519,0.5482996106147766,540.873291015625,3.0545907020568848
sample_00003,0,8,block_out,0.9952815175056458,0.1057383120059967,2.72314453125,0.10163188725709915
sample_00003,16,16,block_out,0.8920090794563293,0.45439308881759644,463.18145751953125,0.5712758302688599
sample_00003,16,1,block_out,0.9953122138977051,0.1061776876449585,26.744140625,0.008477349765598774
sample_00003,16,23,block_out,0.7771617770195007,0.6430515050888062,567.8381958007812,1.1406389474868774
sample_00003,16,27,block_out,0.8169230818748474,0.5834431052207947,667.5125122070312,1.7833855152130127
sample_00003,16,31,block_out,0.7923481464385986,0.6486719250679016,802.8822631835938,3.3756608963012695
sample_00003,16,8,block_out,0.9868984818458557,0.16769181191921234,216.70782470703125,0.11583855003118515
sample_00003,32,16,block_out,0.8825993537902832,0.47290387749671936,584.6890869140625,0.5898531079292297
sample_00003,32,1,block_out,0.9891026020050049,0.15350478887557983,25.8046875,0.015634816139936447
sample_00003,32,23,block_out,0.7560223937034607,0.6729150414466858,905.9488525390625,1.1905816793441772
sample_00003,32,27,block_out,0.7924121022224426,0.6193406581878662,1072.9442138671875,1.8738322257995605
sample_00003,32,31,block_out,0.7590386271476746,0.6934074759483337,534.3404541015625,3.542210817337036
sample_00003,32,8,block_out,0.9841383695602417,0.184609055519104,173.29345703125,0.125715970993042
sample_00003,4,16,block_out,0.8966709971427917,0.44448983669281006,606.73681640625,0.5559223890304565
sample_00003,4,1,block_out,0.9990936517715454,0.06121806800365448,22.900390625,0.002988714026287198
sample_00003,4,23,block_out,0.7770883440971375,0.6421668529510498,848.814208984375,1.1197688579559326
sample_00003,4,27,block_out,0.8261412978172302,0.570258378982544,960.802490234375,1.7351717948913574
sample_00003,4,31,block_out,0.8166065216064453,0.6123136281967163,570.170654296875,3.278369426727295
sample_00003,4,8,block_out,0.9934592843055725,0.12173539400100708,101.34765625,0.10663372278213501
sample_00003,63,16,block_out,0.880535364151001,0.4780149459838867,642.4345703125,0.5591141581535339
sample_00003,63,1,block_out,0.9839484691619873,0.1837044656276703,24.57421875,0.023491723462939262
sample_00003,63,23,block_out,0.7725358009338379,0.650252640247345,941.208984375,1.1605567932128906
sample_00003,63,27,block_out,0.8225246071815491,0.5755591988563538,1107.875,1.731606125831604
sample_00003,63,31,block_out,0.8004854321479797,0.6307834386825562,547.21337890625,3.0745911598205566
sample_00003,63,8,block_out,0.9785529971122742,0.21485650539398193,171.4534912109375,0.12986509501934052
sample_00004,0,16,block_out,0.9216322898864746,0.3891965448856354,241.52813720703125,0.5369840860366821
sample_00004,0,1,block_out,1.0009069442749023,0.0005188303184695542,0.03515625,0.00016499300545547158
sample_00004,0,23,block_out,0.8103522062301636,0.5944674611091614,424.66680908203125,1.086256742477417
sample_00004,0,27,block_out,0.8551397919654846,0.5214816927909851,504.101806640625,1.6335086822509766
sample_00004,0,31,block_out,0.853904664516449,0.5464792847633362,623.2884521484375,3.04182505607605
sample_00004,0,8,block_out,0.9956653118133545,0.10095933824777603,2.724609375,0.09711596369743347
sample_00004,16,16,block_out,0.8823841214179993,0.47350770235061646,630.0989990234375,0.568965494632721
sample_00004,16,1,block_out,0.9948428273200989,0.10987203568220139,27.099609375,0.008953972719609737
