sample,step,layer,module,base_mean,base_max,base_p99,base_p999,base_p9999,base_top001_mean,base_max_over_p9999,base_max_over_mean,exp13_mean,exp13_max,exp13_p99,exp13_p999,exp13_p9999,exp13_top001_mean,exp13_max_over_p9999,exp13_max_over_mean,delta_max,ratio_max,delta_p9999,ratio_p9999,delta_top001_mean,ratio_top001_mean
sample_00087,4,27,attn_out_INPUT,0.3171042501926422,8.3671875,1.8857421875,3.3671875,6.49609375,4.493025779724121,1.2880336721002008,26.386234908723388,0.3733890652656555,8.0078125,2.107421875,3.70703125,6.046875,4.672029495239258,1.3242894034947152,21.446295648319847,-0.359375,0.9570494853174384,-0.44921875,0.9308478638707333,0.17900371551513672,1.0398403467713297
sample_00087,4,27,ff_out_INPUT,0.2285052388906479,149.625,1.8310546875,6.921875,18.828125,12.207477569580078,7.946887962584225,654.7989629402502,0.22697581350803375,155.625,1.7587890625,6.96484375,20.171875,12.58907699584961,7.71494964760839,685.6457114891432,6.0,1.0401002505570525,1.34375,1.0713692940367832,0.38159942626953125,1.0312594812304097
sample_00087,4,27,ff_proj_INPUT,0.5772776007652283,18.948699951171875,1.9918190240859985,5.117796897888184,11.641010284423828,7.6948089599609375,1.627753903821261,32.824241920717895,0.5998587012290955,18.5625,2.072265625,5.00390625,11.65625,7.6284356117248535,1.592493296220917,30.94478691818262,-0.386199951171875,0.9796186565852409,0.015239715576171875,1.001309139429545,-0.06637334823608398,0.9913742682248262
sample_00087,4,27,q_proj_INPUT,0.5586457252502441,37.20981216430664,1.9243565797805786,8.436935424804688,19.208154678344727,13.487421989440918,1.937188281125469,66.60717126505689,0.5833257436752319,34.96875,2.013671875,7.96484375,18.5,12.716341972351074,1.8902027016809715,59.94720750743492,-2.2410621643066406,0.9397722793168493,-0.7081546783447266,0.9631326017603125,-0.7710800170898438,0.9428296951691875
sample_00087,4,27,up_proj_INPUT,0.5772776007652283,18.948699951171875,1.9918190240859985,5.117796897888184,11.641010284423828,7.6948089599609375,1.627753903821261,32.824241920717895,0.5998587012290955,18.5625,2.072265625,5.00390625,11.65625,7.6284356117248535,1.592493296220917,30.94478691818262,-0.386199951171875,0.9796186565852409,0.015239715576171875,1.001309139429545,-0.06637334823608398,0.9913742682248262
sample_00087,4,31,attn_out_INPUT,0.8449880480766296,12.765625,3.818359375,5.85546875,8.0,6.817183971405029,1.5957031230053709,15.107462026217558,0.9758133888244629,14.09375,4.25,6.4375,8.8515625,7.472554683685303,1.592233007909922,14.443078991309584,1.328125,1.1040391668218053,0.8515625,1.1064453111169432,0.6553707122802734,1.096135105648887
sample_00087,4,31,ff_out_INPUT,0.651123583316803,487.5,8.484375,26.65625,48.0,36.35524368286133,10.156249997884114,748.7057833624034,0.6895127892494202,479.25,9.171875,30.609375,56.21875,41.69095993041992,8.524735962908329,695.0559881146442,-8.25,0.9830769230567574,8.21875,1.1712239580893282,5.335716247558594,1.146766069913769
sample_00087,4,31,ff_proj_INPUT,0.6866931319236755,59.28386688232422,2.515117883682251,8.54062557220459,27.280563354492188,15.705243110656738,2.1731173982824292,86.33239982017105,0.7134467959403992,58.96875,2.578125,8.4296875,24.515625,15.124151229858398,2.4053537275083325,82.65332398856685,-0.31511688232421875,0.9946846096781008,-2.7649383544921875,0.8986480474193222,-0.5810918807983398,0.963000134010403
sample_00087,4,31,q_proj_INPUT,0.6941329836845398,28.314884185791016,2.459157705307007,6.559726715087891,15.407994270324707,10.645082473754883,1.8376748894531851,40.79172787262606,0.7219097018241882,25.890625,2.529296875,5.9921875,14.28125,9.708483695983887,1.812910283194461,35.86407631859831,-2.4242591857910156,0.9143821610207616,-1.126744270324707,0.9268727480147427,-0.9365987777709961,0.912015826161957
sample_00087,4,31,up_proj_INPUT,0.6866931319236755,59.28386688232422,2.515117883682251,8.54062557220459,27.280563354492188,15.705243110656738,2.1731173982824292,86.33239982017105,0.7134467959403992,58.96875,2.578125,8.4296875,24.515625,15.124151229858398,2.4053537275083325,82.65332398856685,-0.31511688232421875,0.9946846096781008,-2.7649383544921875,0.8986480474193222,-0.5810918807983398,0.963000134010403
sample_00087,4,8,attn_out_INPUT,0.06596577167510986,3.23046875,0.4423828125,0.84375,1.40625,1.0814067125320435,2.29722220588642,48.97188615016317,0.06591153144836426,3.2109375,0.44287109375,0.84521484375,1.408203125,1.0831345319747925,2.2801664193142135,48.71586112904794,-0.01953125,0.9939540477091628,0.001953125,1.0013888817679013,0.0017278194427490234,1.0015977424652063
sample_00087,4,8,ff_out_INPUT,0.043601855635643005,19.890625,0.2666015625,0.8427734375,2.728515625,1.6301323175430298,7.289906916732768,456.1874752382179,0.047874778509140015,19.015625,0.291259765625,0.8701171875,2.7109375,1.6376973390579224,7.01440919602754,397.19496612229693,-0.875,0.9560094260708201,-0.017578125,0.9935576198374982,0.007565021514892578,1.0046407346121986
sample_00087,4,8,ff_proj_INPUT,0.1925986260175705,9.810546875,0.7408981323242188,1.17928147315979,5.317325115203857,2.5335562229156494,1.8450154248606117,50.93777961181926,0.19406981766223907,9.8046875,0.7451171875,1.1796875,5.296875,2.534172773361206,1.8510324448830067,50.52144178261533,-0.005859375,0.9994027463434317,-0.020450115203857422,0.9961540577786141,0.0006165504455566406,1.0002433498169674
sample_00087,4,8,q_proj_INPUT,0.15660499036312103,19.383567810058594,0.9051438570022583,3.637101888656616,16.700336456298828,7.7552971839904785,1.160669298440454,123.77362003201551,0.15651163458824158,19.390625,0.9052734375,3.6328125,16.6875,7.757985591888428,1.161985018030271,123.89253880127448,0.00705718994140625,1.0003640805452803,-0.012836456298828125,0.9992313648096413,0.0026884078979492188,1.0003466531108611
sample_00087,4,8,up_proj_INPUT,0.1925986260175705,9.810546875,0.7408981323242188,1.17928147315979,5.317325115203857,2.5335562229156494,1.8450154248606117,50.93777961181926,0.19406981766223907,9.8046875,0.7451171875,1.1796875,5.296875,2.534172773361206,1.8510324448830067,50.52144178261533,-0.005859375,0.9994027463434317,-0.020450115203857422,0.9961540577786141,0.0006165504455566406,1.0002433498169674
sample_00087,63,16,attn_out_INPUT,0.19797468185424805,3.869140625,1.1279296875,1.8203125,2.5,2.1113696098327637,1.547656243809375,19.54361231105499,0.176930770277977,3.810546875,0.986328125,1.6337890625,2.27734375,1.9188871383666992,1.6732418451397957,21.536935908004406,-0.05859375,0.9848561307206142,-0.22265625,0.91093749635625,-0.19248247146606445,0.9088352509868403
sample_00087,63,16,ff_out_INPUT,0.10229893028736115,27.578125,0.59326171875,1.787109375,4.33984375,2.851254940032959,6.35463544890381,269.58368212351104,0.11271636933088303,18.140625,0.63330078125,1.716796875,3.76953125,2.5802221298217773,4.812435220393954,160.940451668941,-9.4375,0.6577903680334357,-0.5703125,0.8685868566844444,-0.27103281021118164,0.9049426217714944
sample_00087,63,16,ff_proj_INPUT,0.3229840397834778,19.518409729003906,1.1129769086837769,2.498242139816284,12.364340782165527,6.292251110076904,1.578604962212902,60.43149728938215,0.3426716923713684,18.515625,1.181640625,2.38671875,12.1328125,6.133730888366699,1.5260785563725816,54.03313104603485,-1.0027847290039062,0.9486236454499657,-0.23152828216552734,0.9812745138574446,-0.15852022171020508,0.974807071636984
sample_00087,63,16,q_proj_INPUT,0.39036065340042114,29.514041900634766,1.4349271059036255,5.665198802947998,17.79849624633789,9.71789264678955,1.6582323290443748,75.60711072560116,0.4130233824253082,26.59375,1.51171875,5.37109375,17.46875,9.408575057983398,1.5223613586991849,64.38799953639248,-2.9202919006347656,0.9010541518007907,-0.3297462463378906,0.9814733642893865,-0.30931758880615234,0.9681703009355589
sample_00087,63,16,up_proj_INPUT,0.3229840397834778,19.518409729003906,1.1129769086837769,2.498242139816284,12.364340782165527,6.292251110076904,1.578604962212902,60.43149728938215,0.3426716923713684,18.515625,1.181640625,2.38671875,12.1328125,6.133730888366699,1.5260785563725816,54.03313104603485,-1.0027847290039062,0.9486236454499657,-0.23152828216552734,0.9812745138574446,-0.15852022171020508,0.974807071636984
sample_00087,63,1,attn_out_INPUT,0.02098149061203003,1.5283203125,0.1949462890625,0.5048828125,0.93310546875,0.6735752820968628,1.6378859060471462,72.84132535418924,0.020989222452044487,1.5302734375,0.19482421875,0.50537109375,0.9404296875,0.6756047010421753,1.6272066285954352,72.90754633340303,0.001953125,1.0012779487200727,0.00732421875,1.0078492827625571,0.0020294189453125,1.0030128910147444
sample_00087,63,1,ff_out_INPUT,0.006335844285786152,5.1171875,0.06402587890625,0.2166748046875,0.67236328125,0.4065335690975189,7.610747889710881,807.6554903542988,0.0063345106318593025,5.1171875,0.06396484375,0.217041015625,0.673828125,0.4075758457183838,7.594202785848353,807.8255320952373,0.0,0.9999999980458015,0.00146484375,1.002178634332158,0.0010422766208648682,1.0025637897444502
sample_00087,63,1,ff_proj_INPUT,0.045352622866630554,4.489103317260742,0.26874247193336487,0.9378046989440918,2.3718273639678955,1.4501551389694214,1.8926770837250257,98.98219868429564,0.04530750960111618,4.6015625,0.268798828125,0.9375,2.384765625,1.4501692056655884,1.9295659214747114,101.5628871434983,0.11245918273925781,1.0250515892686927,0.012938261032104492,1.0054549716282513,1.4066696166992188e-05,1.0000096932360494
sample_00087,63,1,q_proj_INPUT,0.02988402359187603,14.3903226852417,0.3721908926963806,2.5102062225341797,13.303349494934082,6.048462390899658,1.0817067295649467,481.5388338056783,0.029874157160520554,14.390625,0.372802734375,2.51171875,13.3046875,6.049854278564453,1.0816206685939669,481.70798947050025,0.00030231475830078125,1.0000210075037719,0.0013380050659179688,1.0001005758035164,0.0013918876647949219,1.0002301209088424
sample_00087,63,1,up_proj_INPUT,0.045352622866630554,4.489103317260742,0.26874247193336487,0.9378046989440918,2.3718273639678955,1.4501551389694214,1.8926770837250257,98.98219868429564,0.04530750960111618,4.6015625,0.268798828125,0.9375,2.384765625,1.4501692056655884,1.9295659214747114,101.5628871434983,0.11245918273925781,1.0250515892686927,0.012938261032104492,1.0054549716282513,1.4066696166992188e-05,1.0000096932360494
sample_00087,63,23,attn_out_INPUT,0.2817860245704651,5.85546875,1.4970703125,2.48046875,3.49609375,2.9154059886932373,1.6748603304048688,20.779840132693824,0.2795715928077698,5.28125,1.4365234375,2.361328125,3.25,2.7441534996032715,1.624999995,18.890509432860128,-0.57421875,0.9019346215417261,-0.24609375,0.9296089358884929,-0.17125248908996582,0.9412594680923598
sample_00087,63,23,ff_out_INPUT,0.15755237638950348,37.0,1.0146484375,3.02734375,7.57421875,4.911933898925781,4.884992257604136,234.84252347995556,0.1842775195837021,32.375,1.1953125,3.07421875,6.7109375,4.620694160461426,4.824214195372533,175.68609733990766,-4.625,0.8749999997635135,-0.86328125,0.886023722399061,-0.29123973846435547,0.9407077224847986
sample_00087,63,23,ff_proj_INPUT,0.4314274191856384,28.43769073486328,1.4573348760604858,4.921442031860352,14.460942268371582,9.091643333435059,1.9665171319711257,65.91535171637605,0.47760170698165894,25.40625,1.6005859375,4.7421875,12.921875,8.512444496154785,1.9661426828798894,53.195474590338755,-3.0314407348632812,0.8934006009116315,-1.539067268371582,0.8935707474143314,-0.5791988372802734,0.9362932722500047
sample_00087,63,23,q_proj_INPUT,0.46549445390701294,45.144798278808594,1.6020493507385254,7.806529521942139,16.61876678466797,11.874783515930176,2.7164950827333967,96.98246011326722,0.5213624238967896,41.9375,1.78515625,7.21484375,15.28125,10.952672958374023,2.7443762763226984,80.43828491160924,-3.2072982788085938,0.9289553080226369,-1.3375167846679688,0.9195176867698087,-0.9221105575561523,0.9223471682205742
sample_00087,63,23,up_proj_INPUT,0.4314274191856384,28.43769073486328,1.4573348760604858,4.921442031860352,14.460942268371582,9.091643333435059,1.9665171319711257,65.91535171637605,0.47760170698165894,25.40625,1.6005859375,4.7421875,12.921875,8.512444496154785,1.9661426828798894,53.195474590338755,-3.0314407348632812,0.8934006009116315,-1.539067268371582,0.8935707474143314,-0.5791988372802734,0.9362932722500047
sample_00087,63,27,attn_out_INPUT,0.2909140884876251,8.484375,1.8623046875,3.294921875,6.60546875,4.445582389831543,1.284447070793504,29.164537037248156,0.32970985770225525,8.9375,2.052734375,3.521484375,6.640625,4.6523637771606445,1.345882350914436,27.107165649258082,0.453125,1.0534069969167945,0.03515625,1.0053222929783412,0.20678138732910156,1.0465139004817314
sample_00087,63,27,ff_out_INPUT,0.2306443154811859,134.125,1.8896484375,6.63671875,17.078125,11.212430000305176,7.853613902080226,581.5230863372827,0.23126642405986786,124.5625,1.87109375,6.609375,16.890625,11.213637351989746,7.374653094616301,538.610371653651,-9.5625,0.9287045665663594,-0.1875,0.9890210424217991,0.0012073516845703125,1.000107678860288
sample_00087,63,27,ff_proj_INPUT,0.5724097490310669,17.808387756347656,1.962622046470642,5.203279495239258,11.29065990447998,7.721207618713379,1.5772672183234264,31.1112581072908,0.5942184329032898,18.953125,2.021484375,5.15234375,11.5859375,7.719719409942627,1.635873228527365,31.895888164286845,1.1447372436523438,1.064280789966599,0.29527759552001953,1.026152376190282,-0.0014882087707519531,0.9998072556985493
sample_00087,63,27,q_proj_INPUT,0.5556318163871765,39.598602294921875,1.9035100936889648,8.493802070617676,18.187482833862305,13.375211715698242,2.1772447916444433,71.26769996671986,0.587020993232727,33.0,2.001953125,8.3125,17.875,12.998161315917969,1.8461538451210326,56.21604647579706,-6.598602294921875,0.8333627471467167,-0.3124828338623047,0.9828187965016963,-0.37705039978027344,0.971809761406929
sample_00087,63,27,up_proj_INPUT,0.5724097490310669,17.808387756347656,1.962622046470642,5.203279495239258,11.29065990447998,7.721207618713379,1.5772672183234264,31.1112581072908,0.5942184329032898,18.953125,2.021484375,5.15234375,11.5859375,7.719719409942627,1.635873228527365,31.895888164286845,1.1447372436523438,1.064280789966599,0.29527759552001953,1.026152376190282,-0.0014882087707519531,0.9998072556985493
sample_00087,63,31,attn_out_INPUT,0.7485499978065491,11.796875,3.583984375,5.703125,7.74609375,6.608818054199219,1.522945030812537,15.759635130547904,0.803425133228302,12.9609375,3.71875,5.8515625,8.125,6.823508262634277,1.5951923057289938,16.132103419020094,1.1640625,1.098675495757414,0.37890625,1.0489157828112836,0.2146902084350586,1.032485415145268
sample_00087,63,31,ff_out_INPUT,0.6406800150871277,486.5,8.0546875,24.140625,45.46875,35.17710494995117,10.699656355035128,759.3494114848354,0.6348212361335754,464.0,7.98828125,24.46875,44.5625,33.76896286010742,10.41234221365221,730.9144153980753,-22.5,0.9537512846669322,-0.90625,0.980068728306789,-1.40814208984375,0.9599699264209801
sample_00087,63,31,ff_proj_INPUT,0.6625811457633972,59.727508544921875,2.432468891143799,9.106535911560059,28.111408233642578,16.4329776763916,2.124671522225476,90.14368734363782,0.6674844622612,59.375,2.400390625,9.1015625,28.125,16.471588134765625,2.111111110360494,88.95338014210071,-0.352508544921875,0.9940980535861842,0.013591766357421875,1.0004834961037747,0.03861045837402344,1.0023495710339823
sample_00087,63,31,q_proj_INPUT,0.6724372506141663,28.440889358520508,2.389268159866333,7.019371032714844,16.410825729370117,11.634943008422852,1.7330565694991122,42.295231130625034,0.6854789853096008,25.328125,2.384765625,6.9375,16.46875,11.6679048538208,1.5379506632027624,36.94952751770372,-3.112764358520508,0.8905531986645313,0.05792427062988281,1.0035296371766913,0.03296184539794922,1.0028330035949258
sample_00087,63,31,up_proj_INPUT,0.6625811457633972,59.727508544921875,2.432468891143799,9.106535911560059,28.111408233642578,16.4329776763916,2.124671522225476,90.14368734363782,0.6674844622612,59.375,2.400390625,9.1015625,28.125,16.471588134765625,2.111111110360494,88.95338014210071,-0.352508544921875,0.9940980535861842,0.013591766357421875,1.0004834961037747,0.03861045837402344,1.0023495710339823
sample_00087,63,8,attn_out_INPUT,0.06665559113025665,2.9765625,0.4365234375,0.81494140625,1.3369140625,1.0387507677078247,2.2264426422214956,44.65584961394735,0.06647889316082001,2.97265625,0.435546875,0.814453125,1.3408203125,1.0387604236602783,2.217042955060073,44.7157836345285,-0.00390625,0.9986876606868236,0.00390625,1.0029218332579113,9.655952453613281e-06,1.0000092861085264
sample_00087,63,8,ff_out_INPUT,0.04413813352584839,19.90625,0.265625,0.84716796875,2.74609375,1.6406543254852295,7.248933117272733,450.99880533811773,0.04832686483860016,18.78125,0.28955078125,0.87353515625,2.75390625,1.6542575359344482,6.819858131264062,388.6295164486581,-1.125,0.943485085868265,0.0078125,1.002844946561475,0.01360321044921875,1.0082913263049986
sample_00087,63,8,ff_proj_INPUT,0.1944231241941452,9.813631057739258,0.736963152885437,1.2038962841033936,5.336584091186523,2.5904440879821777,1.8389349575803215,50.47563448874173,0.19560827314853668,9.8203125,0.74072265625,1.2080078125,5.33203125,2.5904529094696045,1.8417582383041018,50.20397061888667,0.0066814422607421875,1.0006808318159326,-0.0045528411865234375,0.9991468604072948,8.821487426757812e-06,1.0000034015354486
sample_00087,63,8,q_proj_INPUT,0.15734590590000153,19.343791961669922,0.8926427960395813,3.5644431114196777,16.74100112915039,7.807894229888916,1.1554740245750692,122.93799842865661,0.1572815179824829,19.34375,0.892578125,3.56640625,16.75,7.808249473571777,1.1548507455791934,122.98805999744862,-4.1961669921875e-05,0.9999978302253258,0.008998870849609375,1.0005375342116527,0.0003552436828613281,1.0000454967334274
sample_00087,63,8,up_proj_INPUT,0.1944231241941452,9.813631057739258,0.736963152885437,1.2038962841033936,5.336584091186523,2.5904440879821777,1.8389349575803215,50.47563448874173,0.19560827314853668,9.8203125,0.74072265625,1.2080078125,5.33203125,2.5904529094696045,1.8417582383041018,50.20397061888667,0.0066814422607421875,1.0006808318159326,-0.0045528411865234375,0.9991468604072948,8.821487426757812e-06,1.0000034015354486
sample_00088,0,16,attn_out_INPUT,0.20891284942626953,4.84765625,1.2177734375,1.9677734375,2.72265625,2.2962615489959717,1.780487798338524,23.204202284689213,0.1918698251247406,4.5390625,1.0751953125,1.7900390625,2.515625,2.1045894622802734,1.8043478189143938,23.656988588378226,-0.30859375,0.9363416580201172,-0.20703125,0.9239598244399754,-0.19167208671569824,0.9165286306497654
sample_00088,0,16,ff_out_INPUT,0.10544996708631516,26.421875,0.61376953125,1.8330078125,4.16015625,2.8374228477478027,6.351173693653517,250.56311750900247,0.11758707463741302,19.921875,0.66259765625,1.78125,3.6875,2.6051981449127197,5.402542358230393,169.42230570160254,-6.5,0.7539917205898553,-0.47265625,0.8863849743951685,-0.232224702835083,0.9181564664565328
sample_00088,0,16,ff_proj_INPUT,0.3307249844074249,19.909345626831055,1.1482465267181396,2.5879268646240234,12.134909629821777,6.266512393951416,1.640666986221041,60.1990958152514,0.3525567650794983,18.46875,1.2197265625,2.478515625,11.8125,6.060342311859131,1.5634920621684723,52.38517965180351,-1.4405956268310547,0.9276422408295508,-0.32240962982177734,0.9734312286295266,-0.20617008209228516,0.9670997073328568
sample_00088,0,16,q_proj_INPUT,0.39658454060554504,29.066574096679688,1.4777560234069824,5.7108564376831055,17.395071029663086,9.839176177978516,1.6709661047318527,73.29225017035567,0.42370176315307617,26.71875,1.5615234375,5.41015625,16.875,9.371712684631348,1.5833333323950616,63.06027421402123,-2.3478240966796875,0.9192259776448803,-0.5200710296630859,0.9701023905865486,-0.46746349334716797,0.9524895687996405
sample_00088,0,16,up_proj_INPUT,0.3307249844074249,19.909345626831055,1.1482465267181396,2.5879268646240234,12.134909629821777,6.266512393951416,1.640666986221041,60.1990958152514,0.3525567650794983,18.46875,1.2197265625,2.478515625,11.8125,6.060342311859131,1.5634920621684723,52.38517965180351,-1.4405956268310547,0.9276422408295508,-0.32240962982177734,0.9734312286295266,-0.20617008209228516,0.9670997073328568
sample_00088,0,1,attn_out_INPUT,0.018852325156331062,1.515625,0.18359375,0.5146484375,0.95556640625,0.6878212690353394,1.5861011586697231,80.39454992879314,0.018852420151233673,1.5166015625,0.18359375,0.51513671875,0.95703125,0.6879341006278992,1.5846938609925865,80.44594518233798,0.0009765625,1.000644323294718,0.00146484375,1.0015329481290778,0.00011283159255981445,1.000164027482136
sample_00088,0,1,ff_out_INPUT,0.006239770445972681,5.16796875,0.06396484375,0.2210693359375,0.67431640625,0.4097931385040283,7.664011472151372,828.2292613894041,0.006240079645067453,5.1640625,0.06390380859375,0.2210693359375,0.673828125,0.4097957909107208,7.663768002207268,827.5622296679646,-0.00390625,0.9992441401677513,-0.00048828125,0.9992758722192832,2.652406692504883e-06,1.0000064481475646
sample_00088,0,1,ff_proj_INPUT,0.04354945942759514,4.470584392547607,0.26654329895973206,0.9130842089653015,2.5170607566833496,1.4997320175170898,1.7761130171038157,102.6553124827468,0.043550342321395874,4.46875,0.2666015625,0.91357421875,2.517578125,1.4998717308044434,1.7750193878292482,102.61111017015918,-0.0018343925476074219,0.9995896727625673,0.0005173683166503906,1.000205540654202,0.00013971328735351562,1.0000931521663805
sample_00088,0,1,q_proj_INPUT,0.029210921376943588,14.376884460449219,0.3772866427898407,2.5461666584014893,13.292512893676758,6.304538726806641,1.0815776192681008,492.1748052099771,0.029211288318037987,14.375,0.37744140625,2.546875,13.2890625,6.305117130279541,1.0817166364582025,492.10411134391217,-0.00188446044921875,0.999868923586811,-0.0034503936767578125,0.9997404250270989,0.0005784034729003906,1.0000917423933846
sample_00088,0,1,up_proj_INPUT,0.04354945942759514,4.470584392547607,0.26654329895973206,0.9130842089653015,2.5170607566833496,1.4997320175170898,1.7761130171038157,102.6553124827468,0.043550342321395874,4.46875,0.2666015625,0.91357421875,2.517578125,1.4998717308044434,1.7750193878292482,102.61111017015918,-0.0018343925476074219,0.9995896727625673,0.0005173683166503906,1.000205540654202,0.00013971328735351562,1.0000931521663805
sample_00088,0,23,attn_out_INPUT,0.29460322856903076,6.29296875,1.5595703125,2.6484375,3.7421875,3.127917766571045,1.6816283879906382,21.360826787127955,0.3074135482311249,6.0625,1.51171875,2.560546875,3.61328125,3.018080472946167,1.6778378331943082,19.720990950704877,-0.23046875,0.9633767830749568,-0.12890625,0.965553233327958,-0.10983729362487793,0.9648848494523772
sample_00088,0,23,ff_out_INPUT,0.1576281636953354,29.546875,0.99560546875,3.08203125,8.0703125,5.116461753845215,3.6611810216008593,187.44666202317592,0.18783165514469147,29.203125,1.185546875,3.11328125,6.953125,4.714696407318115,4.19999999395955,155.47498329157705,-0.34375,0.9883659436104948,-1.1171875,0.8615682467543007,-0.4017653465270996,0.9214759388282504
sample_00088,0,23,ff_proj_INPUT,0.43682828545570374,29.999549865722656,1.4909460544586182,4.603972434997559,14.718269348144531,8.964424133300781,2.038252537423637,68.67583940373373,0.4867193102836609,27.046875,1.6396484375,4.5703125,12.6875,8.256192207336426,2.1317733973345625,55.56975832444258,-2.9526748657226562,0.9015760273752598,-2.0307693481445312,0.8620239031689699,-0.7082319259643555,0.9209952669973089
sample_00088,0,23,q_proj_INPUT,0.47127002477645874,47.53263854980469,1.6419051885604858,7.714974403381348,16.314868927001953,11.770350456237793,2.913455126936457,100.86072748578471,0.5297481417655945,39.4375,1.8251953125,7.234375,15.03125,10.845244407653809,2.6237006219551264,74.44575288947962,-8.095138549804688,0.8296930529194264,-1.2836189270019531,0.9213221422765635,-0.9251060485839844,0.9214036947126112
sample_00088,0,23,up_proj_INPUT,0.43682828545570374,29.999549865722656,1.4909460544586182,4.603972434997559,14.718269348144531,8.964424133300781,2.038252537423637,68.67583940373373,0.4867193102836609,27.046875,1.6396484375,4.5703125,12.6875,8.256192207336426,2.1317733973345625,55.56975832444258,-2.9526748657226562,0.9015760273752598,-2.0307693481445312,0.8620239031689699,-0.7082319259643555,0.9209952669973089
sample_00088,0,27,attn_out_INPUT,0.31669744849205017,8.5390625,1.8837890625,3.46875,6.09765625,4.5048956871032715,1.40038436669764,26.962838731509272,0.3709266185760498,7.9453125,2.0859375,3.666015625,5.9921875,4.619345188140869,1.3259452389866886,21.420172853324818,-0.59375,0.9304666045828021,-0.10546875,0.9827033936478407,0.11444950103759766,1.0254055806688689
sample_00088,0,27,ff_out_INPUT,0.22390419244766235,166.875,1.7568359375,6.95703125,20.71875,12.860100746154785,8.054298638646491,745.2964177347545,0.22483119368553162,155.375,1.7412109375,6.953125,20.484375,12.698856353759766,7.585049576770075,691.0740033101497,-11.5,0.9310861422663019,-0.234375,0.9886877823282351,-0.16124439239501953,0.9874616532597655
sample_00088,0,27,ff_proj_INPUT,0.5732876062393188,17.4464111328125,2.0040807723999023,4.9409284591674805,11.613846778869629,7.520308494567871,1.502207791266252,30.432213497403538,0.5952454209327698,17.828125,2.07421875,4.9140625,11.53125,7.4971747398376465,1.5460704593638412,29.95088088633074,0.3817138671875,1.0218792194029405,-0.0825967788696289,0.9928880765889914,-0.02313375473022461,0.9969238276972051
sample_00088,0,27,q_proj_INPUT,0.5536828637123108,36.48817825317383,1.9311593770980835,7.942094326019287,18.404558181762695,12.942239761352539,1.982562030177111,65.90086127918197,0.5782801508903503,35.9375,2.01171875,7.82421875,18.21875,12.644062042236328,1.9725557450579454,62.14548315935436,-0.5506782531738281,0.9849080362630872,-0.1858081817626953,0.9899042297116452,-0.29817771911621094,0.9769608866483664
sample_00088,0,27,up_proj_INPUT,0.5732876062393188,17.4464111328125,2.0040807723999023,4.9409284591674805,11.613846778869629,7.520308494567871,1.502207791266252,30.432213497403538,0.5952454209327698,17.828125,2.07421875,4.9140625,11.53125,7.4971747398376465,1.5460704593638412,29.95088088633074,0.3817138671875,1.0218792194029405,-0.0825967788696289,0.9928880765889914,-0.02313375473022461,0.9969238276972051
sample_00088,0,31,attn_out_INPUT,0.8947493433952332,12.796875,3.998046875,6.125,8.453125,7.069555282592773,1.5138632144752817,14.30218971541106,0.9969801306724548,13.796875,4.390625,6.66796875,9.15625,7.732483863830566,1.5068259369208725,13.838665824069597,1.0,1.0781440773015722,0.703125,1.0831792963156472,0.662928581237793,1.0937723157682049
sample_00088,0,31,ff_out_INPUT,0.6777166724205017,510.5,8.90625,28.703125,51.96875,39.179962158203125,9.823211062451337,753.264621104975,0.6952624917030334,495.25,9.1796875,30.203125,54.6875,41.03333282470703,9.055999998344046,712.3208842514787,-15.25,0.9701273261318291,2.71875,1.052315093002561,1.8533706665039062,1.0473040440556634
sample_00088,0,31,ff_proj_INPUT,0.704221785068512,59.35394287109375,2.5744259357452393,8.418390274047852,25.456892013549805,15.31131362915039,2.3315471038721567,84.28302459073899,0.7206331491470337,58.78125,2.615234375,8.4140625,24.40625,14.903064727783203,2.4084507032385347,81.56889431729108,-0.57269287109375,0.9903512243113983,-1.0506420135498047,0.9587285823195593,-0.4082489013671875,0.9733367808283077
sample_00088,0,31,q_proj_INPUT,0.7074763178825378,28.308456420898438,2.5092036724090576,6.134496212005615,14.80577278137207,9.864767074584961,1.9119877644883847,40.013291336015534,0.723134458065033,25.625,2.544921875,5.9765625,14.578125,9.659990310668945,1.757770631162944,35.43600966576453,-2.6834564208984375,0.905206543583582,-0.2276477813720703,0.9846243897849944,-0.20477676391601562,0.9792416007230411
sample_00088,0,31,up_proj_INPUT,0.704221785068512,59.35394287109375,2.5744259357452393,8.418390274047852,25.456892013549805,15.31131362915039,2.3315471038721567,84.28302459073899,0.7206331491470337,58.78125,2.615234375,8.4140625,24.40625,14.903064727783203,2.4084507032385347,81.56889431729108,-0.57269287109375,0.9903512243113983,-1.0506420135498047,0.9587285823195593,-0.4082489013671875,0.9733367808283077
sample_00088,0,8,attn_out_INPUT,0.06722914427518845,3.025390625,0.435546875,0.845703125,1.421875,1.0854514837265015,2.1277472377828768,45.00117036451475,0.06720337271690369,3.025390625,0.435302734375,0.845703125,1.421875,1.0853172540664673,2.1277472377828768,45.01842768457878,0.0,0.9999999966946418,0.0,0.999999992967033,-0.0001342296600341797,0.9998763282737092
