sample,step,layer,module,mean,max,p99,p999,p9999,top001_mean,massive_score_1,massive_score_2
sample_00032,0,31,ff_out_INPUT,0.6775683760643005,491.5,8.890625,28.078125,50.09375,37.90153503417969,9.811603241959006,725.3880347855502
sample_00032,4,1,ff_out_INPUT,0.006345491390675306,6.1953125,0.06292724609375,0.213134765625,0.65771484375,0.40042737126350403,9.419450487817114,976.3314383799508
sample_00032,4,8,ff_out_INPUT,0.04242396354675293,18.203125,0.251953125,0.77099609375,2.34765625,1.4449409246444702,7.753743727371741,429.07638012595453
sample_00032,4,16,ff_out_INPUT,0.10589364171028137,29.765625,0.6162109375,1.8154296875,4.1953125,2.83475399017334,7.094972050127441,281.0897964066529
sample_00032,4,23,ff_out_INPUT,0.16422028839588165,37.125,1.0693359375,3.189453125,7.7421875,5.104100227355957,4.795156401475479,226.0682775676349
sample_00032,4,27,ff_out_INPUT,0.22372201085090637,155.75,1.751953125,6.4609375,18.453125,11.824304580688477,8.440304821844373,696.176439885618
sample_00032,4,31,ff_out_INPUT,0.6512565612792969,489.75,8.484375,25.96875,45.78125,34.92484664916992,10.697610919165026,752.0077671353991
sample_00032,16,1,ff_out_INPUT,0.006364081986248493,6.21875,0.06304931640625,0.213623046875,0.66357421875,0.40125590562820435,9.371596621096174,977.1621801566433
sample_00032,16,8,ff_out_INPUT,0.04247303679585457,18.09375,0.251220703125,0.76904296875,2.33984375,1.4410406351089478,7.732888113862782,426.00546381725496
sample_00032,16,16,ff_out_INPUT,0.10577201098203659,29.796875,0.61474609375,1.8134765625,4.19140625,2.8333051204681396,7.109040057596326,281.70847756667564
sample_00032,16,23,ff_out_INPUT,0.16393080353736877,38.8125,1.0703125,3.181640625,7.734375,5.09397554397583,5.018181811693664,236.76146761238707
sample_00032,16,27,ff_out_INPUT,0.2221151739358902,143.75,1.7421875,6.44140625,18.25,11.70081901550293,7.876712324451116,647.1867319142442
sample_00032,16,31,ff_out_INPUT,0.6477179527282715,489.75,8.40625,25.578125,44.71875,34.54909133911133,10.951781968200859,756.1161310659193
sample_00032,32,1,ff_out_INPUT,0.006390371825546026,6.25,0.063232421875,0.213623046875,0.6640625,0.40159204602241516,9.41176456415225,978.032325864342
sample_00032,32,8,ff_out_INPUT,0.04255398362874985,18.0625,0.2509765625,0.7685546875,2.34765625,1.4413203001022339,7.693843561237538,424.46074879789467
sample_00032,32,16,ff_out_INPUT,0.10561029613018036,29.90625,0.6142578125,1.8115234375,4.19921875,2.8320701122283936,7.121860448156314,283.1754882249476
sample_00032,32,23,ff_out_INPUT,0.16430121660232544,39.0625,1.076171875,3.201171875,7.76171875,5.114733695983887,5.032712625624688,237.74929017752768
sample_00032,32,27,ff_out_INPUT,0.22273914515972137,130.5,1.7509765625,6.45703125,18.375,11.674787521362305,7.102040812461474,585.8871104472912
sample_00032,32,31,ff_out_INPUT,0.6452910900115967,489.5,8.328125,25.296875,44.375,34.391658782958984,11.030985913007102,758.5723714323707
sample_00032,63,1,ff_out_INPUT,0.006442177575081587,6.3828125,0.0635986328125,0.212890625,0.66015625,0.4004569351673126,9.668638906794582,990.7833985909926
sample_00032,63,8,ff_out_INPUT,0.04201424866914749,18.046875,0.249267578125,0.76708984375,2.3359375,1.4364951848983765,7.725752475287749,429.541673985371
sample_00032,63,16,ff_out_INPUT,0.10455203801393509,30.0625,0.6064453125,1.7607421875,4.0078125,2.7322914600372314,7.500974640153514,287.5362135038537
sample_00032,63,23,ff_out_INPUT,0.1664002388715744,36.84375,1.0986328125,3.24609375,7.79296875,5.1592116355896,4.727819542805404,221.41643567153278
sample_00032,63,27,ff_out_INPUT,0.22750501334667206,139.0,1.806640625,6.51953125,18.1875,11.6470308303833,7.642611679646674,610.9755202556203
sample_00032,63,31,ff_out_INPUT,0.6456471681594849,489.5,8.171875,24.5,44.25,34.431480407714844,11.062146890155446,758.1540143881584
sample_00033,0,1,ff_out_INPUT,0.006226762197911739,6.2265625,0.062225341796875,0.2149658203125,0.65966796875,0.3988761901855469,9.438933979785812,999.966323175945
sample_00033,0,8,ff_out_INPUT,0.04172758385539055,32.90625,0.2447509765625,0.73779296875,2.271484375,1.4065160751342773,14.486672335191951,788.5968722289274
sample_00033,0,16,ff_out_INPUT,0.10757116973400116,29.859375,0.62548828125,1.859375,4.296875,2.9091336727142334,6.94909089291848,277.57783333635814
sample_00033,0,23,ff_out_INPUT,0.16405807435512543,33.8125,1.0537109375,3.177734375,8.0,5.179556846618652,4.226562494716797,206.10078517562337
sample_00033,0,27,ff_out_INPUT,0.22019034624099731,167.0,1.7119140625,6.52734375,18.859375,11.911865234375,8.85501242281093,758.434669215119
sample_00033,0,31,ff_out_INPUT,0.6673521399497986,497.75,8.84375,28.203125,51.375,38.71984100341797,9.688564474999792,745.8580901214495
sample_00033,4,1,ff_out_INPUT,0.006245945114642382,6.234375,0.062347412109375,0.21533203125,0.66259765625,0.4000764489173889,9.408990278042651,998.1459817706287
sample_00033,4,8,ff_out_INPUT,0.04164106398820877,32.6875,0.244140625,0.7353515625,2.265625,1.4011282920837402,14.427586143216171,784.9821551013766
sample_00033,4,16,ff_out_INPUT,0.10743705183267593,29.828125,0.62451171875,1.857421875,4.26953125,2.9048666954040527,6.986276287388045,277.63347667171655
sample_00033,4,23,ff_out_INPUT,0.1636768877506256,32.4375,1.0517578125,3.1484375,7.91796875,5.122605800628662,4.096694617421047,198.1800757821121
sample_00033,4,27,ff_out_INPUT,0.2177245318889618,150.875,1.693359375,6.36328125,18.25,11.45080280303955,8.267123283141302,692.9627624475396
sample_00033,4,31,ff_out_INPUT,0.6397774815559387,491.25,8.390625,26.109375,46.53125,35.53264617919922,10.55742108570962,767.8450812723656
sample_00033,16,1,ff_out_INPUT,0.006269111763685942,6.2578125,0.062469482421875,0.2156982421875,0.6669921875,0.4012736976146698,9.382137487447894,998.1960370029099
sample_00033,16,8,ff_out_INPUT,0.041662029922008514,32.59375,0.2435302734375,0.73388671875,2.26171875,1.397397518157959,14.411053476869954,782.3368721506583
sample_00033,16,16,ff_out_INPUT,0.10737501829862595,29.828125,0.62353515625,1.8564453125,4.2890625,2.9052910804748535,6.954462643166281,277.79387323692754
sample_00033,16,23,ff_out_INPUT,0.16322040557861328,33.71875,1.052734375,3.15234375,7.984375,5.140440940856934,4.223091971227439,206.58414500703034
sample_00033,16,27,ff_out_INPUT,0.21657775342464447,143.75,1.6806640625,6.3359375,17.921875,11.353415489196777,8.020924145480913,663.7338835111575
sample_00033,16,31,ff_out_INPUT,0.636910617351532,490.75,8.328125,25.78125,46.15625,35.37803268432617,10.632362895462183,770.516268570816
sample_00033,32,1,ff_out_INPUT,0.006294029299169779,6.296875,0.062744140625,0.2154541015625,0.6640625,0.401786744594574,9.482352798383392,1000.4505375158041
sample_00033,32,8,ff_out_INPUT,0.04163936525583267,32.59375,0.2427978515625,0.7314453125,2.25,1.3932818174362183,14.486111046728396,782.7627047654707
sample_00033,32,16,ff_out_INPUT,0.10689853131771088,29.96875,0.61962890625,1.8408203125,4.26171875,2.88576602935791,7.032080643444431,280.34760465936125
sample_00033,32,23,ff_out_INPUT,0.16335424780845642,33.90625,1.0556640625,3.17578125,8.0390625,5.170772075653076,4.21768706958344,207.5626950584741
sample_00033,32,27,ff_out_INPUT,0.21658679842948914,137.0,1.6865234375,6.34765625,17.921875,11.368077278137207,7.644289446475723,632.5408319805451
sample_00033,32,31,ff_out_INPUT,0.6355495452880859,490.5,8.2421875,25.484375,46.03125,35.163700103759766,10.655804478336824,771.7730205596054
sample_00033,63,1,ff_out_INPUT,0.006356041878461838,6.47265625,0.063232421875,0.2152099609375,0.6669921875,0.4014066159725189,9.704245828153034,1018.345409031869
sample_00033,63,8,ff_out_INPUT,0.040955107659101486,32.78125,0.24072265625,0.7255859375,2.23046875,1.3826735019683838,14.697022701183226,800.4188944800894
sample_00033,63,16,ff_out_INPUT,0.1044943556189537,30.25,0.60498046875,1.771484375,4.0390625,2.7538208961486816,7.489361683585333,289.48929275582975
sample_00033,63,23,ff_out_INPUT,0.16515463590621948,35.78125,1.0859375,3.208984375,7.8125,5.133393287658691,4.5799999941376,216.65300303037088
sample_00033,63,27,ff_out_INPUT,0.22236138582229614,139.625,1.7587890625,6.46484375,17.515625,11.332590103149414,7.97145405432495,627.9192459809151
sample_00033,63,31,ff_out_INPUT,0.6306758522987366,490.5,7.98046875,24.109375,44.5,34.45704650878906,11.0224719076354,777.7370743382937
sample_00034,0,1,ff_out_INPUT,0.006355012767016888,6.87890625,0.0631103515625,0.2139892578125,0.65185546875,0.40158748626708984,10.552808826875262,1082.4361300013136
sample_00034,0,8,ff_out_INPUT,0.04224945232272148,18.515625,0.2509765625,0.77001953125,2.412109375,1.4705015420913696,7.676113328500648,438.2452221183042
sample_00034,0,16,ff_out_INPUT,0.10801435261964798,29.609375,0.63427734375,1.87890625,4.390625,2.941932439804077,6.743772226633402,274.12442458475437
sample_00034,0,23,ff_out_INPUT,0.16405455768108368,33.8125,1.05859375,3.16796875,7.8125,5.114301681518555,4.32799999446016,206.10520315246762
sample_00034,0,27,ff_out_INPUT,0.22850210964679718,180.0,1.794921875,6.8671875,20.421875,12.836150169372559,8.814078036999993,787.7388633340977
sample_00034,0,31,ff_out_INPUT,0.6939193606376648,499.5,9.1484375,28.921875,55.59375,40.24099349975586,8.984822932616558,719.824263647509
sample_00034,4,1,ff_out_INPUT,0.006387805100530386,6.859375,0.063232421875,0.2144775390625,0.65673828125,0.4035226106643677,10.444609506389886,1073.8217828863676
sample_00034,4,8,ff_out_INPUT,0.04221338778734207,18.640625,0.2509765625,0.77099609375,2.419921875,1.4710193872451782,7.702986247425916,441.5807771244962
sample_00034,4,16,ff_out_INPUT,0.10754639655351639,30.234375,0.62890625,1.861328125,4.359375,2.9191627502441406,6.935483855058388,281.1286398951416
sample_00034,4,23,ff_out_INPUT,0.16407063603401184,34.5,1.0654296875,3.169921875,7.75,5.091028213500977,4.45161289748179,210.27527369428503
sample_00034,4,27,ff_out_INPUT,0.22705627977848053,155.375,1.7900390625,6.64453125,19.125,12.182275772094727,8.124183002288008,684.3016775777767
sample_00034,4,31,ff_out_INPUT,0.6890546083450317,500.5,9.125,29.65625,56.65625,41.62937927246094,8.83397683241761,726.3575145931081
sample_00034,16,1,ff_out_INPUT,0.006429199129343033,6.83203125,0.0634765625,0.2152099609375,0.65966796875,0.40481582283973694,10.356772603918058,1062.655003524225
sample_00034,16,8,ff_out_INPUT,0.042794037610292435,19.171875,0.253173828125,0.7783203125,2.43359375,1.484183669090271,7.8780095984467025,448.0033105208995
sample_00034,16,16,ff_out_INPUT,0.10725359618663788,30.65625,0.625,1.8388671875,4.23046875,2.8651020526885986,7.246537378992488,285.8295500726883
sample_00034,16,23,ff_out_INPUT,0.1648050844669342,34.375,1.072265625,3.205078125,7.9296875,5.187029838562012,4.3349753639913615,208.5797172180066
sample_00034,16,27,ff_out_INPUT,0.22946994006633759,151.125,1.80859375,6.6875,19.453125,12.314504623413086,7.7686746948016445,658.5829645943236
sample_00034,16,31,ff_out_INPUT,0.6847509145736694,502.25,8.984375,29.28125,55.5625,40.99787139892578,9.039370077113274,733.478381665135
sample_00034,32,1,ff_out_INPUT,0.006505918689072132,6.80078125,0.06396484375,0.216796875,0.67041015625,0.40920403599739075,10.144209608336917,1045.3205952630753
sample_00034,32,8,ff_out_INPUT,0.042978525161743164,18.796875,0.253662109375,0.7841796875,2.4296875,1.488897681236267,7.736334373303833,437.3549477491689
sample_00034,32,16,ff_out_INPUT,0.10747318714857101,31.453125,0.623046875,1.818359375,4.18359375,2.835710048675537,7.518207264942474,292.66017792807617
sample_00034,32,23,ff_out_INPUT,0.1627582311630249,35.65625,1.060546875,3.173828125,7.78125,5.118812084197998,4.582329311380139,219.0749282199808
sample_00034,32,27,ff_out_INPUT,0.23120835423469543,144.25,1.822265625,6.625,19.015625,12.033401489257812,7.585866881795435,623.8961141283559
sample_00034,32,31,ff_out_INPUT,0.6508271098136902,500.0,8.3359375,26.484375,50.21875,36.89248275756836,9.956440570512719,768.2531731977197
sample_00034,63,1,ff_out_INPUT,0.006687229964882135,6.68359375,0.06494140625,0.21728515625,0.67333984375,0.413825660943985,9.926033210090528,999.4547504050574
sample_00034,63,8,ff_out_INPUT,0.04316939413547516,17.890625,0.253662109375,0.78515625,2.423828125,1.4830378293991089,7.381144208064901,414.4283517061123
sample_00034,63,16,ff_out_INPUT,0.10486385971307755,30.9375,0.6083984375,1.7763671875,4.140625,2.803959608078003,7.471698095162692,295.0253512925796
sample_00034,63,23,ff_out_INPUT,0.16484300792217255,41.0625,1.08203125,3.169921875,7.78515625,5.096384048461914,5.2744606053674765,249.10063233243443
sample_00034,63,27,ff_out_INPUT,0.23014192283153534,135.125,1.8623046875,6.59375,18.1875,11.748603820800781,7.429553260519833,587.1376777691006
sample_00034,63,31,ff_out_INPUT,0.6545570492744446,495.25,8.3046875,24.859375,45.125,34.169166564941406,10.975069249645413,756.6185300162657
sample_00035,0,1,ff_out_INPUT,0.006235998123884201,6.765625,0.06396484375,0.2303466796875,0.7041015625,0.43786323070526123,9.608876423862837,1084.9288303662308
sample_00035,0,8,ff_out_INPUT,0.04142559692263603,19.90625,0.261962890625,0.798828125,2.390625,1.4854097366333008,8.326797350789867,480.53007496488135
sample_00035,0,16,ff_out_INPUT,0.10433335602283478,26.390625,0.619140625,1.8623046875,4.3359375,2.9431118965148926,6.0864864724491845,252.94520828767332
sample_00035,0,23,ff_out_INPUT,0.1560467928647995,41.3125,0.9970703125,3.025390625,7.62890625,5.009543418884277,5.4152585694505575,264.74428979998754
sample_00035,0,27,ff_out_INPUT,0.22056549787521362,108.5,1.775390625,6.6328125,18.65625,11.880180358886719,5.815745390517523,491.91734938621767
sample_00035,0,31,ff_out_INPUT,0.6822967529296875,503.25,9.1875,30.875,56.3125,41.9962272644043,8.936736957347527,737.5822770125926
sample_00035,4,1,ff_out_INPUT,0.0062834895215928555,6.78515625,0.0640869140625,0.230712890625,0.7138671875,0.44031625986099243,9.504787828551262,1079.8371555027948
sample_00035,4,8,ff_out_INPUT,0.041398607194423676,19.78125,0.26171875,0.79833984375,2.390625,1.4827461242675781,8.27450976930924,477.823930859809
sample_00035,4,16,ff_out_INPUT,0.103818379342556,26.15625,0.61572265625,1.8525390625,4.3203125,2.927053928375244,6.054249533906981,251.94235978460074
sample_00035,4,23,ff_out_INPUT,0.15466289222240448,42.9375,0.99365234375,3.015625,7.57421875,4.9932146072387695,5.6689014881318265,277.6199035645671
sample_00035,4,27,ff_out_INPUT,0.21978656947612762,95.4375,1.7724609375,6.5859375,18.34375,11.698078155517578,5.202725721184204,434.2280599092087
sample_00035,4,31,ff_out_INPUT,0.6527639031410217,494.0,8.6796875,28.34375,50.125,38.053253173828125,9.855361594043819,756.7820310760304
sample_00035,16,1,ff_out_INPUT,0.006328816059976816,6.84765625,0.0643310546875,0.231201171875,0.72021484375,0.4397033452987671,9.507796478156154,1081.97889863086
sample_00035,16,8,ff_out_INPUT,0.04186553880572319,19.515625,0.260986328125,0.7958984375,2.390625,1.477720022201538,8.163398658662908,466.1499862467379
sample_00035,16,16,ff_out_INPUT,0.10420618951320648,26.125,0.6162109375,1.8505859375,4.33984375,2.9279747009277344,6.019801966327009,250.70485366553524
sample_00035,16,23,ff_out_INPUT,0.1553686112165451,42.78125,0.998046875,3.021484375,7.6171875,5.012192249298096,5.616410249036917,275.35321910576533
sample_00035,16,27,ff_out_INPUT,0.2215549796819687,94.5,1.791015625,6.578125,18.5625,11.698173522949219,5.090909088166513,426.53067816549793
sample_00035,16,31,ff_out_INPUT,0.650793731212616,494.25,8.5625,27.734375,49.53125,37.84663772583008,9.978548893884456,759.4572115568752
sample_00035,32,1,ff_out_INPUT,0.0063941022381186485,6.94921875,0.06494140625,0.2314453125,0.71875,0.43849366903305054,9.668478126351609,1086.815259289956
sample_00035,32,8,ff_out_INPUT,0.04235628992319107,19.40625,0.26123046875,0.80078125,2.39453125,1.4786794185638428,8.104404533854362,458.16679065903537
sample_00035,32,16,ff_out_INPUT,0.1046268492937088,25.390625,0.61572265625,1.84765625,4.34765625,2.923888683319092,5.840071864375037,242.67788569208
sample_00035,32,23,ff_out_INPUT,0.15802213549613953,44.75,1.0166015625,3.0625,7.75390625,5.06108283996582,5.771284627317638,283.1881560619188
sample_00035,32,27,ff_out_INPUT,0.2220652997493744,93.1875,1.787109375,6.41796875,17.3125,11.2162504196167,5.38267147703528,419.64006041813803
sample_00035,32,31,ff_out_INPUT,0.6348623037338257,491.0,8.2265625,26.015625,47.1875,36.411949157714844,10.405298011039937,773.3960409655976
sample_00035,63,1,ff_out_INPUT,0.006387476809322834,7.05859375,0.0653076171875,0.2288818359375,0.7041015625,0.4317154586315155,10.024965183556665,1105.0658828285414
sample_00035,63,8,ff_out_INPUT,0.040745895355939865,19.265625,0.25732421875,0.79150390625,2.421875,1.4735136032104492,7.954838676831634,472.8235839086955
sample_00035,63,16,ff_out_INPUT,0.10446177423000336,28.140625,0.61572265625,1.8447265625,4.2578125,2.902129888534546,6.609174296404142,269.3867925713401
sample_00035,63,23,ff_out_INPUT,0.16083572804927826,44.8125,1.03515625,3.0859375,7.7109375,5.091907501220703,5.811550144438922,278.6227771483845
sample_00035,63,27,ff_out_INPUT,0.23324982821941376,99.875,1.93359375,6.53515625,17.0625,11.072582244873047,5.853479850049243,428.18893578845467
sample_00035,63,31,ff_out_INPUT,0.6517837643623352,490.5,8.21875,25.4375,49.46875,38.64067459106445,9.915350598121975,752.5501850362488
sample_00036,0,1,ff_out_INPUT,0.006451493129134178,6.7734375,0.06561279296875,0.2357177734375,0.72802734375,0.4530807435512543,9.30382280983079,1049.9006765434256
sample_00036,0,8,ff_out_INPUT,0.04138795658946037,20.0,0.263671875,0.8193359375,2.4765625,1.5186247825622559,8.075709746571267,483.2322447339823
sample_00036,0,16,ff_out_INPUT,0.10271503776311874,28.015625,0.6083984375,1.8408203125,4.3984375,2.924838066101074,6.36944936384921,272.75093192391427
sample_00036,0,23,ff_out_INPUT,0.15568919479846954,45.0625,1.0029296875,3.048828125,7.80078125,5.044182777404785,5.776664990091005,289.43882177528457
sample_00036,0,27,ff_out_INPUT,0.2162240594625473,115.3125,1.716796875,6.578125,18.734375,11.863390922546387,6.155129271109856,533.300942335532
sample_00036,0,31,ff_out_INPUT,0.650881290435791,500.25,8.7578125,30.0,52.15625,39.88336181640625,9.591372077250305,768.5733169243956
sample_00036,4,1,ff_out_INPUT,0.006502901203930378,6.78515625,0.06585693359375,0.236083984375,0.73291015625,0.45527222752571106,9.257827988274272,1043.4028756073176
sample_00036,4,8,ff_out_INPUT,0.04118642583489418,19.703125,0.26220703125,0.81298828125,2.443359375,1.5068411827087402,8.063948807923726,478.38868794048494
sample_00036,4,16,ff_out_INPUT,0.10269643366336823,27.84375,0.60693359375,1.8291015625,4.37109375,2.910897970199585,6.369973175775575,271.126720719462
sample_00036,4,23,ff_out_INPUT,0.15465815365314484,48.0,0.99951171875,3.03515625,7.8046875,5.005472660064697,6.1501501422700775,310.36189015958206
sample_00036,4,27,ff_out_INPUT,0.2165466994047165,95.375,1.7216796875,6.55078125,18.59375,11.801356315612793,5.129411761947207,440.43615468544584
sample_00036,4,31,ff_out_INPUT,0.6302231550216675,501.25,8.40625,27.71875,47.75,36.64374923706055,10.497382196754474,795.3531825234743
sample_00036,16,1,ff_out_INPUT,0.006545730400830507,6.8515625,0.0660400390625,0.2353515625,0.751953125,0.45401594042778015,9.111688190514691,1046.7207803002225
sample_00036,16,8,ff_out_INPUT,0.04189074784517288,19.625,0.26318359375,0.8193359375,2.44140625,1.5133609771728516,8.038399967074714,468.48042407190326
sample_00036,16,16,ff_out_INPUT,0.1029597818851471,27.328125,0.6064453125,1.8291015625,4.33984375,2.910550117492676,6.29702968846049,265.42521599582153
sample_00036,16,23,ff_out_INPUT,0.1551728993654251,48.875,1.0087890625,3.01953125,7.6796875,4.9818949699401855,6.364191242984573,314.9712163023354
sample_00036,16,27,ff_out_INPUT,0.21789206564426422,100.9375,1.7294921875,6.59375,18.640625,11.780059814453125,5.414920365913202,463.24539202055684
sample_00036,16,31,ff_out_INPUT,0.6259204745292664,496.75,8.2578125,26.90625,46.5,36.08419418334961,10.682795696627355,793.6311596729237
sample_00036,32,1,ff_out_INPUT,0.00658026896417141,6.94140625,0.06640625,0.2347412109375,0.734375,0.4509188234806061,9.452127530864646,1054.8802395452947
sample_00036,32,8,ff_out_INPUT,0.042570848017930984,19.625,0.26416015625,0.8232421875,2.46875,1.5191799402236938,7.9493670564076275,460.9961112772001
sample_00036,32,16,ff_out_INPUT,0.10325135290622711,26.921875,0.60546875,1.8232421875,4.375,2.923652172088623,6.153571414506122,260.7411102597304
sample_00036,32,23,ff_out_INPUT,0.157825767993927,48.9375,1.029296875,3.08203125,7.70703125,5.0526041984558105,6.34972122845652,310.07292105275144
sample_00036,32,27,ff_out_INPUT,0.21934497356414795,107.1875,1.7392578125,6.546875,18.03125,11.563980102539062,5.944540724606147,488.6708519990053
sample_00036,32,31,ff_out_INPUT,0.608377993106842,489.75,7.8125,25.03125,43.53125,34.15296173095703,11.250538403732827,805.0093815012426
sample_00036,63,1,ff_out_INPUT,0.00654399860650301,7.00390625,0.06640625,0.23193359375,0.72021484375,0.4423966407775879,9.724745627686243,1070.2776648306933
sample_00036,63,8,ff_out_INPUT,0.04303567484021187,19.5,0.261962890625,0.82177734375,2.416015625,1.505132794380188,8.071139821079841,453.11234321939975
sample_00036,63,16,ff_out_INPUT,0.10366081446409225,27.34375,0.61669921875,1.8193359375,4.28515625,2.8907101154327393,6.381039182921185,263.78094271738865
sample_00036,63,23,ff_out_INPUT,0.16036976873874664,44.625,1.0439453125,3.0703125,7.58203125,4.998458385467529,5.885625958234311,278.2631512680278
sample_00036,63,27,ff_out_INPUT,0.2290373593568802,103.375,1.87109375,6.5703125,16.953125,11.073025703430176,6.097695848937764,451.3455611644042
sample_00036,63,31,ff_out_INPUT,0.621675968170166,480.25,7.73046875,23.984375,45.03125,35.097869873046875,10.664816097562289,772.5085363818662
sample_00037,0,1,ff_out_INPUT,0.006415939424186945,6.83984375,0.0650634765625,0.2318115234375,0.71484375,0.4431036114692688,9.56830587707725,1066.0688384193072
sample_00037,0,8,ff_out_INPUT,0.0421162024140358,21.71875,0.266845703125,0.83251953125,2.498046875,1.5373307466506958,8.694292381145601,515.6862109652086
sample_00037,0,16,ff_out_INPUT,0.10501501709222794,26.609375,0.62744140625,1.8896484375,4.38671875,2.961862564086914,6.065894910482021,253.3863556177603
sample_00037,0,23,ff_out_INPUT,0.15667842328548431,45.125,1.0048828125,3.052734375,7.83984375,5.079975128173828,5.75585450187594,288.0102835709212
sample_00037,0,27,ff_out_INPUT,0.2215716540813446,105.1875,1.7724609375,6.8359375,19.328125,12.343555450439453,5.442198865413898,474.7335379553903
sample_00037,0,31,ff_out_INPUT,0.6736588478088379,501.0,8.953125,29.34375,52.0,39.39107894897461,9.634615382762574,743.6998626123122
sample_00037,4,1,ff_out_INPUT,0.006457577459514141,6.8671875,0.065185546875,0.2318115234375,0.72216796875,0.4453631043434143,9.509127657371916,1063.4292672075828
sample_00037,4,8,ff_out_INPUT,0.042059581726789474,21.234375,0.266357421875,0.830078125,2.4921875,1.5327306985855103,8.520376141360247,504.8640304911699
sample_00037,4,16,ff_out_INPUT,0.10431353747844696,28.46875,0.62255859375,1.869140625,4.32421875,2.9246761798858643,6.58355915370017,272.91517437734683
sample_00037,4,23,ff_out_INPUT,0.1551402360200882,44.375,1.0009765625,3.033203125,7.6953125,5.030792236328125,5.766497454435415,286.03151753577947
sample_00037,4,27,ff_out_INPUT,0.22055892646312714,95.125,1.7607421875,6.74609375,19.0,12.068680763244629,5.00657894473338,431.2906179428505
sample_00037,4,31,ff_out_INPUT,0.6459149122238159,495.25,8.4609375,27.15625,46.90625,36.133583068847656,10.558294468102162,766.7418462711888
sample_00037,16,1,ff_out_INPUT,0.00647751847282052,6.93359375,0.06524658203125,0.2314453125,0.73388671875,0.44380953907966614,9.447770995681736,1070.407297952161
sample_00037,16,8,ff_out_INPUT,0.042499981820583344,20.984375,0.265869140625,0.8291015625,2.486328125,1.5291855335235596,8.439905700540207,493.75009502559413
sample_00037,16,16,ff_out_INPUT,0.10466981679201126,28.765625,0.62548828125,1.8798828125,4.36328125,2.940011978149414,6.592658892679314,274.82251458350066
sample_00037,16,23,ff_out_INPUT,0.15630684792995453,44.40625,1.01171875,3.052734375,7.6875,5.03763484954834,5.776422756713597,284.09661986743845
sample_00037,16,27,ff_out_INPUT,0.2217823714017868,94.0,1.7744140625,6.71484375,19.015625,12.010254859924316,4.943303202001879,423.8388974176769
sample_00037,16,31,ff_out_INPUT,0.6428589224815369,497.0,8.3203125,26.40625,45.75,35.745845794677734,10.863387975767566,773.1089588838745
sample_00037,32,1,ff_out_INPUT,0.006524885073304176,7.015625,0.065673828125,0.231689453125,0.7255859375,0.44147899746894836,9.668909691777072,1075.2088610135029
sample_00037,32,8,ff_out_INPUT,0.04287285730242729,20.640625,0.265625,0.830078125,2.484375,1.5289868116378784,8.308176067187215,481.4379419598887
sample_00037,32,16,ff_out_INPUT,0.10492802411317825,28.140625,0.62255859375,1.86328125,4.38671875,2.9378104209899902,6.414959914138649,268.18976680385293
sample_00037,32,23,ff_out_INPUT,0.15870657563209534,43.4375,1.0302734375,3.087890625,7.91796875,5.145658493041992,5.485939805602365,273.69689686787393
sample_00037,32,27,ff_out_INPUT,0.22327595949172974,94.375,1.7890625,6.625,18.1875,11.705695152282715,5.189003433573056,422.6831943215264
sample_00037,32,31,ff_out_INPUT,0.6373608112335205,494.0,8.078125,25.453125,45.375,35.60503005981445,10.887052339198446,775.0711740391162
sample_00037,63,1,ff_out_INPUT,0.006536096800118685,7.10546875,0.0660400390625,0.229248046875,0.7119140625,0.43483173847198486,9.980795470228607,1087.110258031735
sample_00037,63,8,ff_out_INPUT,0.04123545438051224,19.96875,0.26171875,0.82080078125,2.46875,1.5184152126312256,8.08860756217273,484.26155252509227
sample_00037,63,16,ff_out_INPUT,0.10474813729524612,28.34375,0.61474609375,1.8193359375,4.16015625,2.830794334411621,6.813145523528965,270.5895114317344
sample_00037,63,23,ff_out_INPUT,0.16137149930000305,44.5625,1.044921875,3.08984375,7.73828125,5.102643013000488,5.758707715930191,276.1484985379582
sample_00037,63,27,ff_out_INPUT,0.23598113656044006,100.25,1.9541015625,6.76171875,17.546875,11.55526065826416,5.713268028800987,424.8220735478278
sample_00037,63,31,ff_out_INPUT,0.660840630531311,491.75,8.09375,24.71875,47.8125,37.8326416015625,10.284967318110333,744.1279634446158
sample_00038,0,1,ff_out_INPUT,0.006365065462887287,6.796875,0.06475830078125,0.2342529296875,0.73291015625,0.45475661754608154,9.273817328495817,1067.8388716096765
sample_00038,0,8,ff_out_INPUT,0.04081610217690468,21.65625,0.262939453125,0.8154296875,2.443359375,1.511324167251587,8.86330931624289,530.5809114336455
sample_00038,0,16,ff_out_INPUT,0.10131470859050751,25.46875,0.5947265625,1.80078125,4.1796875,2.8321359157562256,6.093457929346493,251.38252718185262
sample_00038,0,23,ff_out_INPUT,0.1556595414876938,38.71875,1.0068359375,3.044921875,7.8359375,5.0586419105529785,4.941176464282447,248.73995607690702
sample_00038,0,27,ff_out_INPUT,0.2177717536687851,117.0625,1.7431640625,6.69140625,18.796875,11.946511268615723,6.227763920211331,537.5467325417059
sample_00038,0,31,ff_out_INPUT,0.6566523909568787,504.25,8.75,30.140625,54.96875,40.95330047607422,9.17339397217994,767.9100834249646
sample_00038,4,1,ff_out_INPUT,0.006403867620974779,6.80859375,0.06488037109375,0.234130859375,0.7373046875,0.45633453130722046,9.23443696084684,1063.1986044985688
